,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Vientiane pipeline solar capacity,Vientiane pipeline wind capacity,Vientiane pipeline hydro capacity,Vientiane pipeline electrolyzer capacity,Vientiane pipeline battery capacity,Vientiane pipeline H2 storage capacity,Vientiane pipeline production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,geometry,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
103,8565907bfffffff,747,448,492,362,338,97,0.0,0.0,0.0,,87,677.0,3208.0,92,Laos,0.0,0.5268580762938252,NH3,2.2805240997774034,331.61260737632887,0.0,0.0,129.84908825875607,44.606629543562605,2349.733573895133,7.748726604040514,331.74371293339453,0.0,0.0,132.1224006619993,31.186943306497717,2274.671115495293,7.692422517398355,0.009849,0.005691,0.005691,8.281275680334339,"POLYGON ((106.17508670703876 14.783427713604027, 106.15301994498175 14.876619290367458, 106.05966470559328 14.905675319771685, 105.98839142907609 14.841494516359512, 106.01052545171224 14.748266578343664, 106.10386556076858 14.719255757752334, 106.17508670703876 14.783427713604027))",851415.1698901579,0.1493710824368698,8388613.851161866,1.4716866405547133,6311265.106239643,1.1072394923227444,0.0,0.0,28590101.84528554,5.0158073412781645,0.0,0.0
104,856492dbfffffff,621,897,318,600,756,0,0.0,0.0,0.0,,88,158.0,926.0,92,Laos,0.0,0.47780678453364345,NH3,1.8705171693341167,317.975029013576,0.0,0.0,128.27061565645184,19.9062256703322,2261.887958425616,7.400246339995579,313.89925669342233,0.0,0.0,129.99316778253683,14.426399391905996,2293.7652893794607,7.351217539776426,0.009849,0.005691,0.005691,7.883744124529223,"POLYGON ((101.3363622510048 21.350164425862356, 101.31186923043825 21.441075277003726, 101.21402531213622 21.468472966282523, 101.14070608646365 21.404941330927485, 101.1652597283335 21.31401078804203, 101.26307207820862 21.28663151455071, 101.3363622510048 21.350164425862356))",379953.89215466124,0.0666585775709932,8286640.111392646,1.4537965107706396,6075316.242160616,1.0658449547650204,0.0,0.0,27414333.054710906,4.809532114861563,0.0,0.0
105,856492dbfffffff,621,897,318,600,756,0,0.0,0.0,0.0,,88,158.0,926.0,93,Other,0.0,0.47780678453364345,NH3,1.8705171693341167,346.7803785621566,0.0,0.0,133.43032732529622,37.71151817160453,1571.0357045458866,7.628637731171189,346.6060000193644,0.0,0.0,136.05950048200197,22.87627107903488,1517.8709332832564,7.577383228852257,0.009849,0.005691,0.005691,8.112135515704832,"POLYGON ((101.3363622510048 21.350164425862356, 101.31186923043825 21.441075277003726, 101.21402531213622 21.468472966282523, 101.14070608646365 21.404941330927485, 101.1652597283335 21.31401078804203, 101.26307207820862 21.28663151455071, 101.3363622510048 21.350164425862356))",719806.8757814527,0.1262819080318338,8619971.89949899,1.512275771841928,4219722.156125423,0.7403021326535829,0.0,0.0,29897796.76798394,5.2452275031550775,0.0,0.0
106,856492dbfffffff,621,897,318,600,756,0,0.0,0.0,0.0,,88,158.0,926.0,139,Other,0.0,0.47780678453364345,NH3,1.8705171693341167,332.516541637304,0.0,0.0,123.9893262054767,42.22960751696048,2127.007603887398,7.582974173592974,337.8266242913218,0.0,0.0,126.29801023488426,22.257676221838498,1943.482382658814,7.53243544802086,0.009849,0.005691,0.005691,8.066471958126618,"POLYGON ((101.3363622510048 21.350164425862356, 101.31186923043825 21.441075277003726, 101.21402531213622 21.468472966282523, 101.14070608646365 21.404941330927485, 101.1652597283335 21.31401078804203, 101.26307207820862 21.28663151455071, 101.3363622510048 21.350164425862356))",806044.501150534,0.14141131599132176,8010056.852542838,1.4052731320250593,5713034.456441756,1.0022867467441678,0.0,0.0,28668034.86715462,5.029479801255197,0.0,0.0
107,8564b24ffffffff,322,166,160,62,367,639,0.0,0.0,0.0,,89,271.0,2215.0,92,Laos,0.0,0.34432072537989794,NH3,0.8078642073369673,332.51654163730404,0.0,0.0,123.98932620547667,42.22960751696045,2127.0076038873976,7.582974173592975,337.8266242913218,0.0,0.0,126.29801023488426,22.25767622183837,1943.482382658815,7.53243544802086,0.009849,0.005691,0.005691,7.9329858989728725,"POLYGON ((102.20961061541425 19.069243001111772, 102.18562746548506 19.161381711003447, 102.08885828792614 19.189273791097154, 102.01610068590561 19.125002504229453, 102.04014548923264 19.03284157238167, 102.13688633795083 19.004974093961618, 102.20961061541425 19.069243001111772))",806044.5011505336,0.14141131599132167,8010056.852542836,1.4052731320250589,5713034.456441755,1.0022867467441676,0.0,0.0,28668034.867154624,5.029479801255198,0.0,0.0
108,85414963fffffff,276,12,867,804,750,3,0.0,0.0,0.0,60.0,90,140.0,1985.0,92,Laos,0.0,0.39466403474237416,NH3,1.233692405753831,331.59845401896365,0.0,0.0,135.21048639193842,41.204782578997936,1439.4340933701637,7.368708903417947,330.57792082476357,0.0,0.0,136.06350862427794,37.02200772085952,1399.2554592395766,7.3264422091722485,0.009849,0.005691,0.005691,7.769063938160321,"POLYGON ((102.21203412201048 20.08836063897157, 102.18797237206779 20.179984887561115, 102.0908832373495 20.207877959955113, 102.01788446053084 20.144123586963314, 102.0420082778836 20.052476638147294, 102.1390689023676 20.024606706729664, 102.21203412201048 20.08836063897157))",786483.473841557,0.13797955681430826,8734975.14830077,1.532451780403644,3866246.9086481426,0.6782889313417794,0.0,0.0,28588881.608420227,5.015593264635127,0.0,0.0
109,8564b21bfffffff,471,529,99,512,145,697,0.0,0.0,0.0,,91,646.0,3410.0,92,Laos,0.0,0.3303045895242269,NH3,0.6362310647754209,331.5984540189637,0.0,0.0,135.21048639193828,41.20478257899839,1439.4340933701599,7.368708903417947,330.5779208247636,0.0,0.0,136.06350862427803,37.02200772085912,1399.2554592395782,7.32644220917225,0.009849,0.005691,0.005691,7.704704492942174,"POLYGON ((102.23274713806308 18.63586584323065, 102.2088063301213 18.728205268003396, 102.11218226963581 18.75610270070526, 102.03952728908165 18.6916353385684, 102.06352962812461 18.59927382324668, 102.1601255128593 18.571401705399634, 102.23274713806308 18.63586584323065))",786483.4738415658,0.1379795568143098,8734975.148300761,1.5324517804036424,3866246.908648132,0.6782889313417775,0.0,0.0,28588881.60842023,5.015593264635128,0.0,0.0
110,85416c27fffffff,424,717,724,481,120,339,0.0,0.0,0.0,,92,911.0,2189.0,92,Laos,0.0,0.4320156014707482,NH3,1.5004315628969127,336.2584865525711,0.0,0.0,135.28351103297152,36.44262533711165,1030.0289061059482,7.231073516129386,334.2509376180474,0.0,0.0,136.97741181475692,28.37013592915762,1025.4119549298782,7.187206420470705,0.009849,0.005691,0.005691,7.668780117600134,"POLYGON ((105.11167550120028 16.31901045622979, 105.08905381474119 16.411978730276413, 104.99459139161527 16.440911251295653, 104.92276939056097 16.376836438011217, 104.94545723894542 16.28383529875195, 105.03990100440954 16.254941788529703, 105.11167550120028 16.31901045622979))",695587.2783963355,0.12203285585900624,8739692.744114965,1.5332794287920992,2766605.3571973117,0.48536936091180904,0.0,0.0,28990648.01227406,5.086078598644572,0.0,0.0
111,85416e37fffffff,6,404,874,152,10,547,0.0,0.0,0.0,,93,737.0,3110.0,92,Laos,0.0,0.4319239105830412,NH3,1.4993087716109652,336.2584865525711,0.0,0.0,135.28351103297152,36.44262533711165,1030.0289061059486,7.231073516129386,334.25093761804726,0.0,0.0,136.9774118147569,28.370135929157783,1025.4119549298803,7.187206420470705,0.009849,0.005691,0.005691,7.668688426712427,"POLYGON ((105.57368204682325 17.29257461294344, 105.55118303045442 17.385159877489304, 105.45670175838438 17.41439384263265, 105.38473687669322 17.351003581054552, 105.40730325578798 17.258382998757913, 105.5017672297386 17.229187947470916, 105.57368204682325 17.29257461294344))",695587.2783963355,0.12203285585900624,8739692.744114965,1.5332794287920992,2766605.3571973126,0.4853693609118092,0.0,0.0,28990648.01227406,5.086078598644572,0.0,0.0
112,85414813fffffff,366,211,741,303,582,802,11.131949,0.0,0.0,,94,0.0,9.0,92,Laos,0.0,0.3909737929500248,NH3,1.1885039314014931,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((103.7107639420609 19.81899678258796, 103.68731091112353 19.91069201541836, 103.59100721346886 19.93931530365291, 103.51818026782841 19.87621471006421, 103.54169835190851 19.78449080699349, 103.63797841752144 19.75589611466725, 103.7107639420609 19.81899678258796))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,85416a77fffffff,513,452,162,695,847,495,0.0,0.0,0.0,,95,2.0,95.0,92,Laos,0.0,0.39668329077905634,NH3,1.2584189967901118,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.017605296632 18.4891555865892, 104.99478632842607 18.581348318359144, 104.89960852263748 18.61048260282761, 104.8272689896812 18.547389050302414, 104.85015488095868 18.455162786439715, 104.94531346229113 18.426063557371013, 105.017605296632 18.4891555865892))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,85649427fffffff,249,637,650,0,0,0,15.742953,11.131949,11.131949,,96,0.0,0.0,91,Other,0.11303062772433467,0.42220144462243064,NH3,1.3802533198480544,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,"POLYGON ((100.58342029483187 19.445233814726546, 100.55880421635807 19.53719739522994, 100.4613016881838 19.564287582738373, 100.38844889169032 19.499395871543065, 100.413123103329 19.407416543975053, 100.5105920837727 19.38034461710405, 100.58342029483187 19.445233814726546))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,856592b7fffffff,87,362,338,115,165,531,0.0,0.0,0.0,,97,5.0,18.0,92,Laos,0.0,0.5242676029572491,NH3,2.2488027263506067,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((106.22426586191122 14.940704390535036, 106.2022090229608 15.033853902700024, 106.10883879275376 15.062955040214339, 106.03754046260525 14.998861510400497, 106.05966470559328 14.905675319771685, 106.15301994498175 14.876619290367458, 106.22426586191122 14.940704390535036))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,856591cffffffff,109,410,163,786,0,0,0.0,0.0,0.0,,98,101.0,329.0,90,Other,0.0,0.52572412828818,NH3,2.266638456707562,329.0,0.0,0.0,142.3104948353307,63.49026658302467,1349.8057733641065,7.442311376356762,329.0,0.0,0.0,140.2864998117944,60.50496623311555,1259.319675823033,7.363137496936045,0.009849,0.005691,0.005691,7.973726504644942,"POLYGON ((105.36929997838767 14.167744705262422, 105.34693810912016 14.261191655032217, 105.25326756794917 14.289880132134348, 105.18197656694208 14.225078157869683, 105.20440413943282 14.131598738968922, 105.29805708457238 14.102953714020844, 105.36929997838767 14.167744705262422))",1211850.7195520343,0.21260538939509374,9193655.528504292,1.6129220225446126,3625509.7906746324,0.6360543492411636,0.0,0.0,28364854.947822984,4.97629034172333,0.0,0.0
117,856591cffffffff,109,410,163,786,0,0,0.0,0.0,0.0,,98,101.0,329.0,92,Laos,0.0,0.52572412828818,NH3,2.266638456707562,329.0,0.0,0.0,142.3104948353307,63.49026658302467,1349.8057733641065,7.442311376356762,329.0,0.0,0.0,140.2864998117944,60.50496623311555,1259.319675823033,7.363137496936045,0.009849,0.005691,0.005691,7.973726504644942,"POLYGON ((105.36929997838767 14.167744705262422, 105.34693810912016 14.261191655032217, 105.25326756794917 14.289880132134348, 105.18197656694208 14.225078157869683, 105.20440413943282 14.131598738968922, 105.29805708457238 14.102953714020844, 105.36929997838767 14.167744705262422))",1211850.7195520343,0.21260538939509374,9193655.528504292,1.6129220225446126,3625509.7906746324,0.6360543492411636,0.0,0.0,28364854.947822984,4.97629034172333,0.0,0.0
118,8564b203fffffff,861,471,125,91,773,145,0.0,0.0,0.0,,99,571.0,3317.0,92,Laos,0.0,0.3329456778587248,NH3,0.6685722389264339,349.71268068589916,0.0,0.0,128.30622127610116,26.981002574317756,2357.4594414232233,7.9497515165235155,347.7574622213373,0.0,0.0,129.0152990645599,25.02718187655908,2311.6011905051073,7.896221843726981,0.009849,0.005691,0.005691,8.288388194382241,"POLYGON ((102.06352962812461 18.59927382324668, 102.03952728908165 18.6916353385684, 101.94284347664666 18.719453448745842, 101.87019080685738 18.654885222843713, 101.89425429835948 18.562502339727065, 101.99090940429869 18.53470899486259, 102.06352962812461 18.59927382324668))",514991.49623454886,0.09034938530430682,8288940.333890737,1.4542000585773223,6332016.394252537,1.1108800691671117,0.0,0.0,30150606.26465005,5.289580046429833,0.0,0.0
119,85414ca7fffffff,127,605,760,55,594,569,22.263898,0.0,0.0,,100,441.0,2852.0,92,Laos,0.0,0.35163765855715706,NH3,0.8974629560975039,328.2607022134557,0.0,0.0,123.93426428750637,46.65526395312024,1726.9248558619436,7.344129158467509,327.6257433466127,0.0,0.0,123.8696928323663,45.10344082224309,1667.2701694017233,7.296938512692907,0.009849,0.005691,0.005691,7.701457817024666,"POLYGON ((103.99092134512226 18.715314334334032, 103.96766487016065 18.807512558685676, 103.87185052691936 18.836214604214945, 103.79931530629969 18.772687095250696, 103.8226369114298 18.680459469240493, 103.9184286934671 18.651788701715187, 103.99092134512226 18.715314334334032))",890517.8421096073,0.15623120037010654,8006499.698819609,1.4046490699683525,4638432.503576181,0.8137600883466984,0.0,0.0,28301116.119620632,4.965108091161515,0.0,0.0
120,8541688ffffffff,159,349,447,887,319,911,0.0,0.0,0.0,,101,1005.0,2361.0,92,Laos,0.0,0.41764230581678824,NH3,1.3244248569504087,353.4365347787022,0.0,0.0,128.62358169587046,21.62402433037594,2632.5205886600993,8.121451553546482,359.90840766721595,0.0,0.0,133.61237036000702,10.159656361395456,2279.807523245145,8.067365307118635,0.009849,0.005691,0.005691,8.54478485936327,"POLYGON ((104.9757041280221 16.876430902373443, 104.95298586949107 16.969239852666863, 104.85827642573055 16.99819017408277, 104.78630447782517 16.934293876955213, 104.80908889655562 16.841452315147148, 104.90377918217146 16.812539612236733, 104.9757041280221 16.876430902373443))",412741.83988673316,0.07241084910293565,8309442.703593806,1.457796965542773,7070816.673537228,1.2404941532521454,0.0,0.0,30471659.702915143,5.345905211037745,0.0,0.0
121,85416a6ffffffff,847,495,494,0,0,0,22.263898,0.0,0.0,,102,0.0,0.0,94,Other,0.0,0.3973890917915292,NH3,1.2670618101190674,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.94909948848678 18.765623371734332, 104.92623159635085 18.857704697054682, 104.83092881747866 18.886833054222084, 104.75851349176916 18.823845668198196, 104.78144830517138 18.73173099005392, 104.87673160381827 18.702637000705355, 104.94909948848678 18.765623371734332))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,85416a6ffffffff,847,495,494,0,0,0,22.263898,0.0,0.0,,102,0.0,0.0,92,Laos,0.0,0.3973890917915292,NH3,1.2670618101190674,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.94909948848678 18.765623371734332, 104.92623159635085 18.857704697054682, 104.83092881747866 18.886833054222084, 104.75851349176916 18.823845668198196, 104.78144830517138 18.73173099005392, 104.87673160381827 18.702637000705355, 104.94909948848678 18.765623371734332))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,8564b2d7fffffff,363,529,209,658,723,239,0.0,0.0,0.0,,103,787.0,3512.0,92,Laos,0.0,0.30308629391895336,NH3,0.49357783154140306,367.4002699694599,0.0,0.0,138.7198641964515,26.995358188463747,1529.787188536449,7.945341997358515,366.52402913360027,0.0,0.0,139.48291763755253,23.30842340498048,1466.0589520858575,7.894522353339446,0.009849,0.005691,0.005691,8.254119291277469,"POLYGON ((102.47344307694935 18.39508582253684, 102.44961293471056 18.487523002483837, 102.35316767481001 18.515526017046938, 102.28058001888776 18.45106527291916, 102.30447210818254 18.35860513294479, 102.4008900010631 18.33062864235277, 102.47344307694935 18.39508582253684))",515265.50455533114,0.09039745693953177,8961690.758357536,1.5722264488346553,4108930.735912202,0.7208650413881056,0.0,0.0,31675548.223327458,5.557113723390782,0.0,0.0
124,85416597fffffff,553,458,0,0,0,0,0.0,0.0,0.0,,104,0.0,0.0,94,Other,0.0,0.5806840796775452,NH3,2.7489992677728727,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((107.81351286269458 15.126492932713814, 107.79213285944725 15.219281804767656, 107.699794491854 15.248922328245188, 107.6288462090836 15.185723973036705, 107.650295985378 15.09289167404933, 107.74262433198103 15.063301114735607, 107.81351286269458 15.126492932713814))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,85659087fffffff,486,511,227,0,0,0,0.0,0.0,0.0,,105,215.0,835.0,90,Other,0.0,0.5662728824803208,NH3,2.5725284423967762,331.67297589857145,0.0,0.0,126.12936911758032,27.974557950845593,1608.782000919794,7.302369590679881,327.95368269255596,0.0,0.0,130.67342924704204,14.131505962551898,1619.1580005671135,7.252621133383033,0.009849,0.005691,0.005691,7.874333473160201,"POLYGON ((106.20901888952397 13.908598639222868, 106.18702729426215 14.00194347479676, 106.09395100185183 14.030838919101821, 106.02288131463844 13.966342690784243, 106.04493985342381 13.872962004298905, 106.13800120559524 13.844113349479576, 106.20901888952397 13.908598639222868))",533955.675513676,0.09367643430064491,8148309.603141898,1.4295280005512103,4321106.792171422,0.758088910907267,0.0,0.0,28595306.539440025,5.016720445515793,0.0,0.0
126,85659087fffffff,486,511,227,0,0,0,0.0,0.0,0.0,,105,215.0,835.0,92,Laos,0.0,0.5662728824803208,NH3,2.5725284423967762,331.67297589857145,0.0,0.0,126.12936911758032,27.974557950845593,1608.782000919794,7.302369590679881,327.95368269255596,0.0,0.0,130.67342924704204,14.131505962551898,1619.1580005671135,7.252621133383033,0.009849,0.005691,0.005691,7.874333473160201,"POLYGON ((106.20901888952397 13.908598639222868, 106.18702729426215 14.00194347479676, 106.09395100185183 14.030838919101821, 106.02288131463844 13.966342690784243, 106.04493985342381 13.872962004298905, 106.13800120559524 13.844113349479576, 106.20901888952397 13.908598639222868))",533955.675513676,0.09367643430064491,8148309.603141898,1.4295280005512103,4321106.792171422,0.758088910907267,0.0,0.0,28595306.539440025,5.016720445515793,0.0,0.0
127,856593dbfffffff,156,165,812,862,614,334,0.0,0.0,0.0,,106,829.0,3936.0,92,Laos,0.0,0.5124395052737163,NH3,2.1039629790155177,336.23353727526455,0.0,0.0,132.4644218525375,43.02319740242278,1176.9146899219522,7.290031549814991,335.45232276562643,0.0,0.0,134.60644714136987,31.622339673361445,1126.927036206589,7.237237868013755,0.009849,0.005691,0.005691,7.808162055088707,"POLYGON ((105.99324429326983 15.185184058225193, 105.97107234591056 15.278319355828659, 105.87748294195877 15.307388803663443, 105.80608129955739 15.243278992235917, 105.82832039181027 15.150107825352526, 105.92189405342448 15.121082291616883, 105.99324429326983 15.185184058225193))",821191.9013031087,0.14406875461458046,8557571.707581196,1.501328369751087,3161133.116556798,0.5545847572906664,0.0,0.0,28988497.00123499,5.08570122828684,0.0,0.0
128,856593cffffffff,251,812,640,862,851,267,0.0,0.0,0.0,,107,434.0,804.0,91,Other,0.0,0.4875587972992268,NH3,1.9899344334426257,337.2282761604597,0.0,0.0,122.95515302746315,52.532449384960444,2242.0891911658,7.731337938896209,338.66614574680256,0.0,0.0,124.74855601446268,38.17435215163689,2156.339633514206,7.681190839633928,0.009849,0.005691,0.005691,8.224587736195437,"POLYGON ((105.71239924732166 15.272287440410919, 105.69010279023497 15.365448967817645, 105.59631290151759 15.394439103021634, 105.52483618064022 15.330224848680935, 105.54719936727363 15.237028580905372, 105.64097261884262 15.208081259607651, 105.71239924732166 15.272287440410919))",1002696.7913852835,0.17591171778689182,7943246.376151221,1.3935519958160036,6022137.758292635,1.0565153961916904,0.0,0.0,29074258.776887026,5.100747153839829,0.0,0.0
129,856593cffffffff,251,812,640,862,851,267,0.0,0.0,0.0,,107,434.0,804.0,92,Laos,0.0,0.4875587972992268,NH3,1.9899344334426257,338.41464293562456,0.0,0.0,128.68577006497085,27.385714286345262,2268.695536707543,7.742569150714388,336.42989847957307,0.0,0.0,132.099434475534,14.22735690441948,2223.9765452303454,7.682362358873176,0.009849,0.005691,0.005691,8.235818948013616,"POLYGON ((105.71239924732166 15.272287440410919, 105.69010279023497 15.365448967817645, 105.59631290151759 15.394439103021634, 105.52483618064022 15.330224848680935, 105.54719936727363 15.237028580905372, 105.64097261884262 15.208081259607651, 105.71239924732166 15.272287440410919))",522716.3051828673,0.09170461494436268,8313460.245968668,1.4585017975383627,6093601.0518709775,1.0690528161177153,0.0,0.0,29176541.820937082,5.118691547532822,0.0,0.0
130,854165bbfffffff,608,458,180,700,0,0,11.131949,0.0,0.0,70.0,108,59.0,733.0,94,Other,0.0,0.5694477246278075,NH3,2.611405643682572,236.3096982956918,0.0,25.90514381299211,120.34451469622542,33.84308233885515,954.9798602739081,6.56401556463581,237.88640170795972,0.0,25.62203612597738,124.96486126746177,12.118197045744932,862.3263405115165,6.509081098442034,0.009849,0.005691,0.005691,7.139154289263617,"POLYGON ((107.58589927115551 15.371341980381832, 107.56440208669808 15.464126644484402, 107.47182768995242 15.493749280941403, 107.40076128931581 15.430538405240938, 107.42232804990311 15.337711104432312, 107.51489169715457 15.308137272964075, 107.58589927115551 15.371341980381832))",645969.3098085981,0.11332794908922775,7774591.846809016,1.3639634818963184,2565027.429606499,0.4500048122116665,0.0,0.0,20373526.793073285,3.574302946153208,6033455.68620697,1.0585009975801702
131,854165bbfffffff,608,458,180,700,0,0,11.131949,0.0,0.0,70.0,108,59.0,733.0,92,Laos,0.0,0.5694477246278075,NH3,2.611405643682572,335.27392400461224,0.0,0.0,123.03677682712835,52.26884039000987,2020.8493390535768,7.59748746221938,334.0977731224566,0.0,0.0,123.38941907477978,49.8947298662888,1968.7826537951998,7.547539195432596,0.009849,0.005691,0.005691,8.172626186847188,"POLYGON ((107.58589927115551 15.371341980381832, 107.56440208669808 15.464126644484402, 107.47182768995242 15.493749280941403, 107.40076128931581 15.430538405240938, 107.42232804990311 15.337711104432312, 107.51489169715457 15.308137272964075, 107.58589927115551 15.371341980381832))",997665.2366698296,0.1750289888894438,7948519.501635872,1.394477105550153,5427898.745726264,0.952262937846713,0.0,0.0,28905763.59324697,5.071186595306486,0.0,0.0
132,856591c3fffffff,664,98,410,0,0,0,11.131949,0.0,0.0,,109,11.0,8.0,90,Other,0.0,0.5316120831336022,NH3,2.3387387990406023,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.48517048771822 14.045592673557502, 105.46286532674077 14.139042131856732, 105.36929997838767 14.167744705262422, 105.29805708457238 14.102953714020844, 105.3204280903731 14.00947138691263, 105.4139762192628 13.980812870620523, 105.48517048771822 14.045592673557502))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,85416bcffffffff,273,497,602,1,205,549,0.0,0.0,0.0,,110,724.0,3411.0,92,Laos,0.0,0.3739528406177202,NH3,0.9800756193284685,398.71439256577327,0.0,0.0,144.23962657448914,47.222759505859806,1855.4807340975299,8.703203024903596,399.6199676735576,0.0,0.0,145.6845703938204,34.45196452837862,1795.6664736796395,8.658123626246047,0.009849,0.005691,0.005691,9.082846865521317,"POLYGON ((104.41634379036222 18.074910715554438, 104.39330783507414 18.16734094692448, 104.29791884388544 18.19618327223959, 104.22558699468685 18.13256156838598, 104.24868860963467 18.040100457904405, 104.3440564975542 18.011291879291104, 104.41634379036222 18.074910715554438))",901349.7369959,0.15813153280629824,9318282.828124389,1.6347864610744542,4983727.066978652,0.8743380819260793,0.0,0.0,34375306.719566904,6.030755564836299,0.0,0.0
134,85414c77fffffff,603,473,325,926,172,0,0.0,0.0,0.0,,111,0.0,0.0,94,Other,0.0,0.3864570832974282,NH3,1.1331950303109295,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.18821918119401 19.336701854603138, 104.16499580134983 19.42859722550388, 104.06909257570133 19.45742353562083, 103.99643483107513 19.394323485671322, 104.01972398003825 19.302397667706884, 104.11560519032777 19.273602294832603, 104.18821918119401 19.336701854603138))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,85414c77fffffff,603,473,325,926,172,0,0.0,0.0,0.0,,111,0.0,0.0,92,Laos,0.0,0.3864570832974282,NH3,1.1331950303109295,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.18821918119401 19.336701854603138, 104.16499580134983 19.42859722550388, 104.06909257570133 19.45742353562083, 103.99643483107513 19.394323485671322, 104.01972398003825 19.302397667706884, 104.11560519032777 19.273602294832603, 104.18821918119401 19.336701854603138))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,85659207fffffff,716,143,517,707,885,656,0.0,0.0,0.0,10.0,112,590.0,2068.0,92,Laos,0.0,0.5175872873619987,NH3,2.166999612373812,293.5843299897113,0.0,8.048958915637833,131.68536240939017,38.700371508152315,1325.4611697770606,7.0203583690839295,295.1621144538945,0.0,7.822609368941851,130.37269309244928,39.66860991865363,1238.8983031737496,6.979158024858329,0.009849,0.005691,0.005691,7.543636656445928,"POLYGON ((106.37201081719932 15.411743351083349, 106.34998405980045 15.504758727077071, 106.25656969795303 15.53399456754591, 106.18519673324654 15.470170189794409, 106.20729132478517 15.377117202561557, 106.30069111659468 15.347926157812955, 106.37201081719932 15.411743351083349))",738681.3063346749,0.12959321163766227,8507242.29115402,1.4924986475708806,3560121.421179847,0.6245827054701486,0.0,0.0,25311480.045933004,4.440610534374211,1874648.4207219775,0.32888568784596095
137,85659647fffffff,36,472,588,655,442,533,0.0,0.0,0.0,,113,0.0,0.0,92,Laos,0.0,0.573936061662401,NH3,2.666367110812683,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((107.43749965435518 14.902822226146686, 107.41596934912513 14.995740485103068, 107.3234276329818 15.02521634175501, 107.25242746579995 14.96172472968325, 107.27402693745664 14.868764739271686, 107.36655747267284 14.839338048685105, 107.43749965435518 14.902822226146686))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
